id,url,title,subtitle,claps,responses,reading_time,publication,date
1863,https://medium.com/swlh/how-to-find-time-to-create-part-time-if-youve-tried-everything-21fbe43466e5,How to Find Time to Create Part-Time (If You’ve Tried Everything),My simple formula for part-time…,712,14,5,The Startup,22-03-2023
1864,https://medium.com/swlh/i-wrote-every-day-for-960-days-heres-the-simple-process-that-turned-me-into-a-pro-99f4e94d2e2f,"<strong class=""markup--strong markup--h3-strong"">I Wrote Every Day for 960 Days, Here’s the Simple Process That Turned Me Into a Pro</strong>",,381,2,6,The Startup,22-03-2023
1865,https://medium.com/swlh/5-no-sweat-digital-products-every-solopreneur-can-launch-this-week-fc619e9dc926,5 No Sweat Digital Products Every Solopreneur Can Launch This Week,All you need is a Google Doc and…,162,1,7,The Startup,22-03-2023
1866,https://medium.com/swlh/new-linkedin-updates-you-will-love-95791af57547,New LinkedIn Updates You Will Love,"Feeds, analytics, notifications, and filters.",124,1,6,The Startup,22-03-2023
1867,https://medium.com/swlh/why-copy-pasting-your-strategy-doesnt-always-work-9f84d7af27f4,Why Copy-Pasting Your Strategy Doesn’t Always Work,How Understanding Your Audience Can Lead to…,34,0,4,The Startup,22-03-2023
1868,https://writingcooperative.com/build-a-thriving-community-to-drastically-enhance-your-writing-stats-1d67031f177a,Build a Thriving Community to Drastically Enhance Your Writing Stats,Here’s what that means & how to…,1700,22,6,The Writing Cooperative,22-03-2023
1869,https://writingcooperative.com/10-super-honest-tips-for-writers-breaking-into-literary-fiction-6cf168856c01,10 Super-Honest Tips For Writers Breaking Into Literary Fiction,You have my admiration and my sympathy,170,0,6,The Writing Cooperative,22-03-2023
1870,https://writingcooperative.com/punctuation-for-creative-writers-part-2-9fa161869d93,"Punctuation for Creative Writers, Part 2","Hey, pay attention! On stops…",,0,9,The Writing Cooperative,22-03-2023
1871,https://writingcooperative.com/write-now-with-elle-marr-4a27e2adaba1,Write Now With Elle Marr,"Today’s Write Now interview features Elle Marr, lover of dim sum and author…",337,1,4,The Writing Cooperative,22-03-2023
1872,https://writingcooperative.com/is-it-pronounced-rec-ord-or-re-cord-it-depends-on-if-its-a-verb-90d10f38b0c6,Is it Pronounced REC-ord or re-CORD? It Depends On if it’s a Verb.,The initial-stress derivation rule…,54,0,3,The Writing Cooperative,22-03-2023
1873,https://towardsdatascience.com/introduction-to-embedding-based-recommender-systems-956faceb1919,Introduction to Embedding-Based Recommender Systems,Learn to build a simple matrix factorization recommender in TensorFlow,,0,13,Towards Data Science,25-01-2023
1874,https://towardsdatascience.com/the-art-of-solving-any-data-science-problem-simple-tips-for-a-better-outcome-b9d4a484166e,The Art of Solving Any Data Science Problem — Simple Tips For A Better Outcome,Unspoken Advice To…,45,1,9,Towards Data Science,25-01-2023
1875,https://towardsdatascience.com/generative-ai-product-strategy-how-to-build-next-generation-ai-products-aa12ba383689,Generative AI Product Strategy: How to Build Next-Generation AI Products,Vertical vs horizontal AI…,115,2,12,Towards Data Science,25-01-2023
1876,https://towardsdatascience.com/demystifying-ndcg-bee3be58cfe0,Demystifying NDCG,How to best use this important metric for monitoring ranking models,1100,0,11,Towards Data Science,25-01-2023
1877,https://towardsdatascience.com/geospatial-indexing-and-scoring-unlocking-the-power-of-location-based-data-analysis-b77a7599b4c,Geospatial Indexing and Scoring: Unlocking the Power of Location-Based Data Analysis,,232,6,7,Towards Data Science,25-01-2023
1878,https://towardsdatascience.com/a-visual-learners-guide-to-explain-implement-and-interpret-principal-component-analysis-cc9b345b75be,"A Visual Learner’s Guide to Explain, Implement and Interpret Principal Component Analysis (PCA)",,72,1,11,Towards Data Science,25-01-2023
1879,https://towardsdatascience.com/a-complete-word-processing-with-python-ac4e66963f40,A complete word processing with Python,"Reading pdf file, utilizing regular expressions, exporting to…",52,1,10,Towards Data Science,25-01-2023
1880,https://towardsdatascience.com/how-to-get-performance-data-from-power-bi-with-dax-studio-b7f11b9dd9f9,How to get performance data from Power BI with DAX Studio,"<em class=""markup--em markup--h4-em"">Sometimes we have a slow Report, and we need</em>",12,0,9,Towards Data Science,25-01-2023
1881,https://towardsdatascience.com/streaming-big-data-files-from-cloud-storage-634e54818e75,Streaming Big Data Files from Cloud Storage,Methods for efficient consumption of large files,24,1,13,Towards Data Science,25-01-2023
1882,https://towardsdatascience.com/everything-you-need-to-know-about-regularization-64734f240622,Everything You Need To Know About Regularization,Different ways to prevent overfitting in machine…,26,1,6,Towards Data Science,25-01-2023
1883,https://towardsdatascience.com/dbt-cli-model-selection-52ddd038d8b2,Model Selection For dbt CLI,A complete cheatsheet for selecting specific models when running dbt…,7,0,7,Towards Data Science,25-01-2023
1884,https://towardsdatascience.com/probabilistic-logistic-regression-with-tensorflow-73e18f0ddc48,Probabilistic Logistic Regression with TensorFlow,Probabilistic Deep Learning,38,1,9,Towards Data Science,25-01-2023
1885,https://towardsdatascience.com/association-rule-mining-in-unsupervised-learning-df86170160de,Association Rule Mining in Unsupervised Learning,Pattern discovery terminologies and concepts in data…,56,0,5,Towards Data Science,25-01-2023
1886,https://towardsdatascience.com/using-the-having-and-distinct-clauses-in-sql-d9e3be67b4be,Using the HAVING and DISTINCT Clauses in SQL,Two Important SQL Clauses You Should Know,27,1,4,Towards Data Science,25-01-2023
1887,https://towardsdatascience.com/dynamic-forecast-combination-using-r-from-python-afcdf6adf85b,Dynamic Forecast Combination using R from Python,Exploring rpy2 to call R methods from Python,84,2,6,Towards Data Science,25-01-2023
1888,https://towardsdatascience.com/ensure-model-reliability-with-unit-testing-589292e6f0e2,Ensure Model Reliability with Unit Testing,Catch errors early on in the development process,165,5,4,Towards Data Science,25-01-2023
1889,https://towardsdatascience.com/3-ways-to-help-cmos-increase-consumer-engagement-and-drive-marketing-performance-875f412b3dfd,3 Ways to Help CMOs Increase Consumer Engagement and Drive Marketing Performance,,85,0,7,Towards Data Science,25-01-2023
1890,https://uxdesign.cc/the-many-deaths-of-ux-design-85a255e3676f,The many deaths of UX design,"How UX was proclaimed dead (again), what do AI and Elon Musk have to do…",1800,27,11,UX Collective,25-01-2023
1891,https://uxdesign.cc/product-design-is-going-down-a-weird-path-but-we-can-still-save-it-8c777ef2bbf8,"Product design is going down a weird path, but we can still save it",A casual analysis of our current…,1400,34,9,UX Collective,25-01-2023
1892,https://uxdesign.cc/ux-lessons-from-a-17th-century-warship-disaster-71db021b6fe1,UX lessons from a 17th-century warship disaster,The tragedy of the Vasa: Why the crown jewel of the…,1000,12,10,UX Collective,25-01-2023
1893,https://uxdesign.cc/exploring-the-ethics-of-persuasive-design-fc06ef847ebe,"<strong class=""markup--strong markup--h3-strong"">Exploring the ethics of persuasive design</strong>",Persuasive design techniques are a tool and with thoughtful…,135,2,8,UX Collective,25-01-2023
1894,https://uxdesign.cc/designing-a-single-grid-system-for-all-wikimedia-projects-ab9c063efed4,Designing a single grid system for all Wikimedia projects,,169,0,10,UX Collective,25-01-2023
1895,https://uxdesign.cc/designers-dreaming-of-building-your-own-product-fb2597c232cd,"Designers, dreaming of building your own product?","<em class=""markup--em markup--h4-em"">Many designers, myself included, are held back by a</em>",98,4,5,UX Collective,25-01-2023
1896,https://medium.com/swlh/how-to-set-yourself-free-in-2023-without-useless-hacks-gurus-1cd950ecdc21,How to Set Yourself Free in 2023 (Without Useless Hacks & Gurus),A 4-minute read to crush your…,1800,31,5,The Startup,25-01-2023
1897,https://medium.com/swlh/my-6-most-ruthless-job-interview-questions-to-see-if-your-next-employer-is-really-worth-their-sh-t-ad4854c6d3ea,My 6 Most Ruthless Job Interview Questions To See If Your Next Employer Is Really Worth Their Sh*t,,1600,29,4,The Startup,25-01-2023
1898,https://medium.com/swlh/the-150-year-old-technique-every-creator-can-use-to-grow-their-social-media-followings-8c2ebab19b29,"<strong class=""markup--strong markup--h3-strong"">The 150-Year-Old Technique Every Creator Can Use to Grow Their Social Media Followings</strong>",,371,4,4,The Startup,25-01-2023
1899,https://medium.com/swlh/five-types-of-content-that-are-overused-to-boredom-b58a0731cd7a,Five Types of Content That Are Overused to Boredom,"Stay away from consuming it, and try not to produce…",1000,11,4,The Startup,25-01-2023
1900,https://medium.com/swlh/12-free-resources-that-help-writers-stay-productive-b514ace64e30,12 Free Resources That Help Writers Stay Productive,"As a writer, you need tools to help you stay…",348,3,7,The Startup,25-01-2023
1901,https://writingcooperative.com/the-hidden-power-of-stream-of-consciousness-writing-d75f44df5b79,The Hidden Power of Stream of Consciousness Writing,Learn how to use it for some truly unique writing,2800,44,5,The Writing Cooperative,25-01-2023
1902,https://writingcooperative.com/words-i-use-other-than-said-73a2994d425b,Words I Use Other Than “Said”,My dialogue tag confession,,0,4,The Writing Cooperative,25-01-2023
1903,https://writingcooperative.com/how-to-end-writers-block-with-the-90-day-open-loop-method-78f9246260d9,How To End Writers’ Block With the “90-Day Open Loop” Method,A simple but effective recipe to publish…,116,2,5,The Writing Cooperative,25-01-2023
1904,https://writingcooperative.com/the-complete-article-checklist-before-publishing-last-one-you-will-ever-need-6c26b806cd2b,The Complete Article Checklist Before Publishing — Last One You Will Ever Need,Start the New Year right,191,5,6,The Writing Cooperative,25-01-2023
1905,https://writingcooperative.com/write-now-with-sylvia-day-eac17e1e4e46,Write Now With Sylvia Day,"Today’s Write Now interview features Sylvia Day, long-time author of…",157,1,3,The Writing Cooperative,25-01-2023
1906,https://writingcooperative.com/how-watching-films-tv-can-improve-your-writing-df4ae89e2a8e,How Watching Films & TV Can Improve Your FictionWriting,It’s not just the dialogue,8,0,6,The Writing Cooperative,25-01-2023
1907,https://towardsdatascience.com/12-ways-to-test-your-forecasts-like-a-pro-a783016c2515,12 Ways to Test Your Forecasts like A Pro,How to find the best performance estimation approach for…,360,7,10,Towards Data Science,07-03-2023
1908,https://towardsdatascience.com/the-data-analyst-learning-roadmap-for-people-who-hate-math-c2d7b96cc488,The Data Analyst Learning Roadmap for People Who Hate Math,"Math, when used in the very practical world…",125,2,7,Towards Data Science,07-03-2023
1909,https://towardsdatascience.com/simulating-physical-systems-with-python-dd5751e80b5c,Simulating Physical Systems with Python,A Must-Have Skill for any Engineer or Scientist,127,1,20,Towards Data Science,07-03-2023
1910,https://towardsdatascience.com/teaching-clip-some-fashion-3005ac3fdcc3,Teaching CLIP Some Fashion,"Training FashionCLIP, a domain-specific CLIP model for Fashion",210,1,10,Towards Data Science,07-03-2023
1911,https://towardsdatascience.com/python-args-kwargs-and-all-other-ways-to-pass-arguments-to-your-function-bd2acdce72b5,"Python args, kwargs, and All Other Ways to Pass Arguments to Your Function",Expertly design your…,122,2,8,Towards Data Science,07-03-2023
1912,https://towardsdatascience.com/5-changepoint-detection-algorithms-every-data-scientist-should-know-e2ebb83d215f,5 Changepoint Detection algorithms every Data Scientist should know,Essential guide to changepoint…,167,2,3,Towards Data Science,07-03-2023
1913,https://towardsdatascience.com/the-job-shop-scheduling-problem-mixed-integer-programming-models-4bbee83d16ab,The Job-Shop Scheduling Problem: Mixed-Integer Programming Models,Mathematical modeling and Python…,61,1,11,Towards Data Science,07-03-2023
1914,https://towardsdatascience.com/beginners-guide-to-the-must-know-lightgbm-hyperparameters-a0005a812702,Beginner’s Guide to the Must-Know LightGBM Hyperparameters,The most important LightGBM parameters…,24,0,5,Towards Data Science,07-03-2023
1915,https://towardsdatascience.com/implementing-vision-transformer-vit-from-scratch-3e192c6155f0,Implementing Vision Transformer (ViT) from Scratch,Understand how Vision Transformer (ViT) works by…,17,0,10,Towards Data Science,07-03-2023
1916,https://towardsdatascience.com/using-openclip-for-image-search-and-automatic-captioning-fa1cbbd48ce4,Using OpenCLIP for Image Search and Automatic Captioning,How LAION used more data and new ML training…,21,0,12,Towards Data Science,07-03-2023
1917,https://towardsdatascience.com/transformer-neural-network-engineering-techniques-on-system-logs-for-malware-behavior-modeling-c79f83f1ae69,Transformer Neural Network Engineering Techniques on System Logs for Malware Behavior Modeling,,53,0,11,Towards Data Science,07-03-2023
1918,https://towardsdatascience.com/running-a-stable-diffusion-cluster-on-gcp-with-tensorflow-serving-part-1-4f7a8e2f66df,Running a Stable Diffusion Cluster on GCP with tensorflow-serving (Part 1),Part 1: Setting up the…,16,0,11,Towards Data Science,07-03-2023
1919,https://towardsdatascience.com/why-are-randomized-experiments-the-gold-standard-in-causal-inference-f3fa240a1d02,Why are Randomized Experiments the Gold Standard in Causal Inference?,Understanding the identifying…,57,0,7,Towards Data Science,07-03-2023
1920,https://towardsdatascience.com/applied-reinforcement-learning-vi-deep-deterministic-policy-gradients-ddpg-for-continuous-dad372f6cb1d,Applied Reinforcement Learning VI: Deep Deterministic Policy Gradients (DDPG) for Continuous Control,,34,0,8,Towards Data Science,07-03-2023
1921,https://towardsdatascience.com/how-sustainable-is-your-circular-economy-c9fdec391081,How Sustainable is Your Circular Economy?,Use data analytics to simulate the impact of a circular…,21,1,10,Towards Data Science,07-03-2023
1922,https://towardsdatascience.com/unleash-the-hidden-patterns-a-guide-to-unsupervised-machine-learning-for-article-recommender-d1e7eb219c8d,Unleash the Hidden Patterns: A Guide to Unsupervised Machine Learning for Article Recommender System,,7,1,8,Towards Data Science,07-03-2023
1923,https://towardsdatascience.com/how-you-can-and-why-you-should-secure-your-api-keys-e433acc2f22d,How You Can (And Why You Should) Secure Your API Keys,Simple best practices for protecting API keys,20,1,4,Towards Data Science,07-03-2023
1924,https://towardsdatascience.com/load-testing-simplified-with-sagemaker-inference-recommender-b96746b69292,Load Testing Simplified With SageMaker Inference Recommender,Test TensorFlow ResNet50 on SageMaker…,11,0,7,Towards Data Science,07-03-2023
1925,https://towardsdatascience.com/recursive-chemical-reactions-how-to-algorithmicallyanalyze-chemical-structures-c6a0fab95fa0,Recursive Chemical Reactions,Algorithmic analysis of chemical structures using RDKit,17,0,8,Towards Data Science,07-03-2023
1926,https://towardsdatascience.com/author-terms-and-conditions-of-use-b9b3935ff999,Author Terms and Conditions of Use,"If you have any questions, you can contact us here. You can also…",28,0,1,Towards Data Science,07-03-2023
1927,https://towardsdatascience.com/privacy-policy-b9f519aae672,Privacy Policy,"Our approach to collecting, storing, and using…",25,0,1,Towards Data Science,07-03-2023
1928,https://towardsdatascience.com/twitter-account-identity-prediction-with-large-language-models-c3ffef114d34,The Power of Transformers in Predicting Twitter Account Identities,How to Use State-of-the-Art Models…,41,1,9,Towards Data Science,07-03-2023
1929,https://uxdesign.cc/what-if-ai-tools-paid-artists-2782f330dd79,What if AI tools paid artists?,Exploring solutions and understand challenges for the controversial…,181,3,6,UX Collective,07-03-2023
1930,https://uxdesign.cc/leading-as-an-ic-c709ed33b374,Leading as an IC,Five habits of a successful individual contributor,49,1,7,UX Collective,07-03-2023
1931,https://medium.com/swlh/signs-youre-doing-good-with-money-even-if-it-doesn-t-feel-like-it-1e3f393c5336,Signs You’re Doing Good with Money (Even If It Doesn’t Feel like It),Underrated sign: you understand…,1600,22,6,The Startup,07-03-2023
1932,https://medium.com/swlh/i-tried-substack-for-a-month-you-wont-believe-what-happened-2c00fb71a36e,"I Tried Substack for a Month, You Won’t Believe What Happened",,316,7,6,The Startup,07-03-2023
1933,https://medium.com/swlh/the-simple-productivity-hack-that-is-required-reading-for-part-time-creators-f31074df25ad,The Simple Productivity Hack That is Required Reading for Part-Time Creators,What you need to know…,582,11,4,The Startup,07-03-2023
1934,https://medium.com/swlh/how-chatgpt-and-ai-writing-will-spawn-a-new-breed-of-lazier-copywriters-dd1ef4dc4893,How Can Writers Make Money on Upwork? (Step-by-Step Process),This article will help you understand how…,129,2,5,The Startup,07-03-2023
1935,https://medium.com/swlh/how-to-become-a-top-medium-writer-if-you-have-less-time-to-commit-4fd74381969f,How to Become a Top Medium Writer if You Have Less Time to Commit?,"Believe in your potential, not…",795,16,4,The Startup,07-03-2023
1936,https://medium.com/swlh/9-practical-challenges-with-part-time-writing-and-their-not-so-fancy-solutions-c6b053f559ec,9 Practical Challenges With Part-Time Writing and Their Not-So-Fancy Solutions,I work on 2 laptops…,15,0,5,The Startup,07-03-2023
1937,https://writingcooperative.com/depression-robbed-me-of-my-words-then-it-blessed-me-with-my-writing-c64bb61d196d,"Depression Robbed Me of My Words, Then It Blessed Me with My Writing",The adversities in our lives can…,802,15,9,The Writing Cooperative,07-03-2023
1938,https://writingcooperative.com/ai-is-coming-for-content-creators-69e6febbf167,AI Is Coming for Content Creators,"This Week In Writing, we look at how AI is changing the content…",576,16,3,The Writing Cooperative,07-03-2023
1939,https://writingcooperative.com/more-than-words-discovering-your-why-as-a-writer-bca61ca0fdad,More Than Words: Discovering Your “Why” as a Writer,Good writers are…,665,4,4,The Writing Cooperative,07-03-2023
1940,https://writingcooperative.com/the-audience-vs-the-author-whose-needs-should-drive-your-story-7189fbcf69a2,The Audience vs. the Author: Whose Needs Should Drive Your Story?,A look at the dilemma facing every…,185,5,5,The Writing Cooperative,07-03-2023
1941,https://writingcooperative.com/great-english-teachers-who-taught-writing-ba03d55b63c2,Great English Teachers who Taught Writing,Who was your best writing teacher?,327,7,4,The Writing Cooperative,07-03-2023
1942,https://towardsdatascience.com/pandas-vs-polars-a-syntax-and-speed-comparison-5aa54e27497e,Pandas vs. Polars: A Syntax and Speed Comparison,Understanding the major differences between the…,467,6,7,Towards Data Science,11-01-2023
1943,https://towardsdatascience.com/shap-explain-any-machine-learning-model-in-python-72f0bea35f7c,SHAP: Explain Any Machine Learning Model in Python,"Your Comprehensive Guide to SHAP, TreeSHAP, and…",489,5,13,Towards Data Science,11-01-2023
1944,https://towardsdatascience.com/apache-spark-optimization-techniques-fa7f20a9a2cf,Apache Spark Optimization Techniques,A review of some of the most common Spark performance problems…,60,3,5,Towards Data Science,11-01-2023
1945,https://towardsdatascience.com/understanding-inverse-probability-of-treatment-weighting-iptw-in-causal-inference-4e69692bce7e,Understanding Inverse Probability of Treatment Weighting (IPTW) in Causal Inference,,83,0,14,Towards Data Science,11-01-2023
1946,https://towardsdatascience.com/managing-a-federated-data-product-ecosystem-3c6bff94c728,Managing a Federated Data Product Ecosystem,"As Data Mesh matures, enterprises are struggling to manage…",95,1,9,Towards Data Science,11-01-2023
1947,https://towardsdatascience.com/beginners-guide-to-linear-regression-with-pyspark-bfc39b45a9e9,Beginner’s Guide to Linear Regression with PySpark,A step-by-step tutorial on building a linear…,170,3,5,Towards Data Science,11-01-2023
1948,https://towardsdatascience.com/how-to-do-language-detection-using-python-nltk-and-some-easy-statistics-6cec9a02148,"How to Do Language Detection Using Python, NLTK, and Some Easy Statistics",A practical introduction to a technology you use every day.,192,1,12,Towards Data Science,11-01-2023
1949,https://towardsdatascience.com/deterministic-vs-probabilistic-deep-learning-5325769dc758,Deterministic vs. Probabilistic Deep Learning,Probabilistic Deep Learning,94,4,9,Towards Data Science,11-01-2023
1950,https://towardsdatascience.com/how-to-make-a-spider-chart-in-r-using-ggplot2-85a4f1898cab,How to Make a Spider Chart in R Using ggplot2,A step-by-step construction of a spider/radar chart,64,1,7,Towards Data Science,11-01-2023
1951,https://towardsdatascience.com/machine-learning-does-not-only-predict-the-future-it-actively-creates-it-1615895c80a9,"<strong class=""markup--strong markup--h3-strong"">Machine Learning Does Not Only Predict the Future, It Actively Creates It</strong>",A primer on position bias…,119,5,4,Towards Data Science,11-01-2023
1952,https://towardsdatascience.com/what-i-learned-after-running-ab-tests-for-one-year-as-a-data-scientist-part-2-2-4b30118fec26,What I learned after running AB tests for one year as a data scientist — Part 2/2,A real-world case…,73,0,10,Towards Data Science,11-01-2023
1953,https://towardsdatascience.com/how-to-get-the-most-out-of-your-quantum-bit-56d4dc535aa6,How to Get the Most Out of Your Quantum Bit,There’s more in a qubit than 0 and 1,19,1,7,Towards Data Science,11-01-2023
1954,https://towardsdatascience.com/watch-out-for-your-beam-search-hyperparameters-9c4daf6668d6,Watch Out For Your Beam Search Hyperparameters,The default values are never the best,38,2,6,Towards Data Science,11-01-2023
1955,https://towardsdatascience.com/develop-your-own-spelling-check-toolkit-with-python-740bf84a865d,Develop Your Own Spelling Check Toolkit with Python,Creating an application to verify your spellings…,305,0,7,Towards Data Science,11-01-2023
1956,https://towardsdatascience.com/reflecting-back-on-a-decade-of-practicing-data-science-b06783d7bddf,Reflecting Back on a Decade of Practicing Data Science,"Journey, thoughts & interests, and a possible future",27,2,7,Towards Data Science,11-01-2023
1957,https://uxdesign.cc/prototyping-in-figma-work-smarter-not-harder-124ec1722717,"Prototyping in Figma: Work smarter, not harder",,871,2,8,UX Collective,11-01-2023
1958,https://uxdesign.cc/design-bootcamps-are-a-scam-a944985469e1,Design bootcamps are a scam,Every year thousands of students fall prey to the design bootcamp…,692,22,6,UX Collective,11-01-2023
1959,https://uxdesign.cc/ux-cheat-sheet-common-sign-up-patterns-67665c1315a2,UX Cheat Sheet: Common sign-up patterns,,531,4,22,UX Collective,11-01-2023
1960,https://uxdesign.cc/user-stories-not-requirements-why-ux-needs-to-be-at-agile-backlogs-57d14d07dc97,"User stories, not requirements: why UX needs to be at Agile backlogs",Keeping user stories…,382,4,6,UX Collective,11-01-2023
1961,https://medium.com/swlh/to-make-more-money-in-2023-stop-these-15-bad-money-habits-2968071fc19,"To Make More Money in 2023, Stop These 15 Bad Money Habits",Pensions and salaries are fixed incomes…,1000,20,8,The Startup,11-01-2023
1962,https://medium.com/swlh/if-youre-making-this-common-mistake-with-your-money-forget-about-becoming-rich-5de7c3b440e9,"If You’re Making this Common Mistake With Your Money, Forget About Becoming Rich",Wealth is not only…,316,4,5,The Startup,11-01-2023
1963,https://medium.com/swlh/dont-fight-over-existing-demand-create-net-new-demand-162645363269,"Don’t Fight Over Existing Demand, Create Net-New Demand",,544,9,3,The Startup,11-01-2023
1964,https://medium.com/swlh/how-this-indian-creator-50xed-his-following-in-one-month-630a5c1bd174,How This Indian Creator 50Xed His Following In One Month,Doing what nobody else is pays off,484,8,5,The Startup,11-01-2023
1965,https://medium.com/swlh/the-googles-new-experience-algorithm-every-content-writer-should-know-about-e7e5e615e649,The Google’s New “Experience” Algorithm Every Content Writer Should Know About,,248,1,5,The Startup,11-01-2023
1966,https://medium.com/swlh/5-reasons-your-side-hustles-arent-making-money-b3a31a9d89,6 Reasons Most Side-Hustles Fail in a Year,1. You don’t have a business model,125,2,5,The Startup,11-01-2023
1967,https://writingcooperative.com/how-to-write-a-good-lead-9-winning-formulas-4456f3f91fa1,How to Write a Good Lead: 9 Winning Formulas,"Once you “find the lead”, your story will click into…",530,9,9,The Writing Cooperative,11-01-2023
1968,https://writingcooperative.com/timeline-for-self-publishing-a-short-story-collection-4441b6870783,Timeline for Self-Publishing a Short Story Collection,,,0,5,The Writing Cooperative,11-01-2023
1969,https://writingcooperative.com/make-yourself-the-most-popular-writer-dont-make-these-mistakes-a49717de9d30,Make Yourself the Most Popular Writer — Don’t Make These Mistakes,Avoid this common pitfall as you…,403,4,6,The Writing Cooperative,11-01-2023
1970,https://writingcooperative.com/write-now-with-daniel-vitale-e5240b7f3c4d,Write Now With Daniel Vitale,"Today’s Write Now interview features Daniel Vitale, hockey goalie coach…",242,1,5,The Writing Cooperative,11-01-2023
1971,https://writingcooperative.com/3-ingredients-your-writing-is-missing-833e7460c642,3 Ingredients Your Writing Is Missing,Authenticity. Vulnerability. Clarity.,236,5,4,The Writing Cooperative,11-01-2023
1972,https://towardsdatascience.com/how-to-find-the-best-theoretical-distribution-for-your-data-a26e5673b4bd,How to Find the Best Theoretical Distribution for Your Data,Knowing the underlying data distribution…,914,11,19,Towards Data Science,03-02-2023
1973,https://towardsdatascience.com/are-you-still-using-the-elbow-method-5d271b3063bd,Are You Still Using the Elbow Method?,The Elbow method is the most popular way to find the number of clusters for k-means. But there are much better alternatives,585,10,7,Towards Data Science,03-02-2023
1974,https://towardsdatascience.com/understanding-causal-trees-920177462149,Understanding Causal Trees,"<em class=""markup--em markup--h4-em"">How to use regression trees to estimate</em>",,0,15,Towards Data Science,03-02-2023
1975,https://towardsdatascience.com/dear-data-scientist-be-organized-969ef0fdeb5e,"Dear Data Scientist, Be Organized!",A quick guide to improve your organizational skills and…,305,1,8,Towards Data Science,03-02-2023
1976,https://towardsdatascience.com/back-to-basics-part-uno-linear-regression-cost-function-and-gradient-descent-590dcb3eee46,"Back To Basics, Part Uno: Linear Regression and Cost Function",An illustrated guide on essential…,281,3,7,Towards Data Science,03-02-2023
1977,https://towardsdatascience.com/two-first-serves-analyzing-atp-service-data-from-2000-2020-b5cfcdb4901a,Two First Serves: Analyzing ATP Service Data from 2000–2020,Which players on the tour should get rid…,88,2,7,Towards Data Science,03-02-2023
1978,https://towardsdatascience.com/fine-tuning-sentence-transformers-with-mnr-loss-cd6a26685b81,Fine-Tuning Sentence Transformers with MNR Loss,,,0,8,Towards Data Science,03-02-2023
1979,https://towardsdatascience.com/these-7-programming-habits-are-making-you-a-less-productive-data-scientist-6d9767fd8ff3,These 7 Programming Habits Are Making You a Less Productive Data Scientist,Fixing these habits can…,202,2,9,Towards Data Science,03-02-2023
1980,https://towardsdatascience.com/how-prejudice-creeps-into-ai-systems-3673646ae8e3,How Prejudice Creeps into AI Systems,Where do AI biases actually originate from?,102,2,4,Towards Data Science,03-02-2023
1981,https://towardsdatascience.com/uncovering-the-pioneering-journey-of-word2vec-and-the-state-of-ai-science-an-in-depth-interview-fbca93d8f4ff,Uncovering the Pioneering Journey of Word2Vec and the State of AI science — an in-depth interview,,28,0,19,Towards Data Science,03-02-2023
1982,https://towardsdatascience.com/building-a-las-file-data-explorer-app-with-streamlit-347289e0d000,Building a LAS File Data Explorer App with Streamlit,Exploring Log ASCII Standard files using Python…,20,0,14,Towards Data Science,03-02-2023
1983,https://towardsdatascience.com/how-to-survive-the-data-explosion-when-adopting-a-modern-data-stack-15ff12ec86c1,"<strong class=""markup--strong markup--h3-strong"">How to survive the data explosion when adopting a modern data stack</strong>",Sifting through the data from…,18,0,6,Towards Data Science,03-02-2023
1984,https://towardsdatascience.com/four-steps-to-remove-analytics-waste-550f65f9a9e0,Four Steps to Remove Analytics Waste,Accelerate Decision Making by Removing Analytics Waste,36,1,7,Towards Data Science,03-02-2023
1985,https://uxdesign.cc/the-strategy-house-how-to-define-a-design-teams-mission-8afc91bab066,The strategy house: how to define a design team’s mission,,83,2,6,UX Collective,03-02-2023
1986,https://medium.com/swlh/10-chrome-extensions-to-10x-your-productivity-859919d185cf,10 Chrome Extensions to 10x Your Productivity,Google Chrome extensions for people who want to get…,116,4,5,The Startup,03-02-2023
1987,https://medium.com/swlh/the-6-undeniable-truths-of-writing-on-the-internet-6cc97a71e861,The 6 Undeniable Truths Of Writing on the Internet,The way to play long enough to be heard,1400,21,4,The Startup,03-02-2023
1988,https://medium.com/swlh/did-you-know-you-have-to-be-successful-before-you-get-support-caaa2c79d00e,Did You Know You Have To Be Successful *Before* You Get Support?,"And yes, that doesn’t seem right to…",281,4,7,The Startup,03-02-2023
1989,https://medium.com/swlh/3-crucial-questions-you-cant-afford-to-not-ask-yourself-as-a-startup-4e64bafbc522,3 Crucial Questions You Can’t Afford to Not Ask Yourself as a Startup,"From time to time, sit back and…",863,13,4,The Startup,03-02-2023
1990,https://medium.com/swlh/how-your-willingness-to-fail-determines-your-success-in-the-freelancing-world-187bbd4ee2ff,How Your Willingness to Fail Determines Your Success in the Freelancing World,What I've learned after…,154,3,5,The Startup,03-02-2023
1991,https://medium.com/swlh/the-danger-of-pretend-work-how-to-identify-and-stop-wasting-time-6c6d1b2e48a9,The Danger of Pretend Work: How to Identify and Stop Wasting Time,Kill your distractors. It’s extreme…,137,2,5,The Startup,03-02-2023
1992,https://writingcooperative.com/sharpen-your-fiction-by-learning-from-ais-biggest-mistakes-2a4abf3eb62,Sharpen Your Fiction by Learning from AI’s Biggest Mistakes,You have something AI doesn’t: you,132,3,9,The Writing Cooperative,03-02-2023
